event_name,company_name,company_short_name,products,country,city,address,stand,pavilion,rubrics,product_notes,brands,website,public_email,public_phone,source_url,exhibitor_id,evidence_snippet,parse_status,missing_fields,scraped_at,parser_version,source_sheet
PROFBEAUTY EXPO 2026,Masaliti cosmetics,Masaliti cosmetics,"косметика, пептиды, ферментированные ингредиенты, биопарфюмы",Россия,,,60,"Event-Холл «ИнфоПространство», Москва",косметика; косметические ингредиенты,"Бренд основан в 2022 году в Москве. Masaliti cosmetics— это: осознанный, долгосрочный подход к красоте. Акцент на холистическом благополучии и эмоциональном состоянии. Профилактика возрастных изменений вместо восстановления. Наша особенность — использование пептидов, ферментированных ингредиентов (имеют высокую ценность по сравнению с обычными экстрактами), полезных пробиотических бактерий для кожи (для повышения иммунитета кожи), меристем (растительные стволовые клетки), ольфакторный терапии через психологию эфирных масел, терапевтические биопарфюмы. Мы используем 90% компонентов и тару, произведенных российскими компаниями. Наша фишка — сезонные сбалансированные капсулы, которые полностью закрывают потребности кожи в тот или иной сезон.",,http://masaliti.ru/,,,https://profbeauty-expo.ru/uchastniki_old7,profbeauty-expo-2026-official-old7-026,"* ![Image 34](https://thb.tildacdn.com/tild3936-6632-4364-b431-613439663233/-/empty/Masaliti_cosmetics.jpg) Masaliti cosmetics стенд № 60 Бренд основан в 2022 году в Москве. Masaliti cosmetics— это: осознанный, долгосрочный подход к красоте. Акцент на холистическом благополучии и эмоциональном состоянии. Профилактика возрастных изменений вместо восстановления. Наша особенность — использование пептидов, ферментированных ингредиентов (имеют высокую ценность по сравнению с обычными экстрактами), полезных пробиотических бактерий для кожи (для повышения иммунитета кожи), меристем (растительные стволовые клетки), ольфакторный терапии через психологию эфирных масел, терапевтические биопарфюмы. Мы используем 90% компонентов и тару, произведенных российскими компаниями. Наша фишка — сезонные сбалансированные капсулы, которые полностью закрывают потребности кожи в тот или иной сезон. [masaliti.ru](http://masaliti.ru/)",ok,,2026-07-11T20:26:22.242307+00:00,profbeauty-expo-2026-official-archived-participants-signo-v1.0.1,official archived participants page 25–27 March 2026
PROFBEAUTY EXPO 2026,ООО «Имидж Инвентор»,Имидж Инвентор,"оборудование для салонов, мебель для салонов",Россия,,,61,"Event-Холл «ИнфоПространство», Москва",оснащение салонов; мебель,"Компания «Имидж Инвентор» Это российский производитель, который имеет 22-х летний опыт комплексного оснащения салонов красоты, моностудий, косметологических клиник. Постоянный партнер франчайзинговый сетей России по поставке профессионального оборудования и мебели. Мы создаем новые концепции салонов красоты по самым приемлемым ценам на рынке. IMIN - верный, надежный, твой.",,https://www.imin.ru/,,,https://profbeauty-expo.ru/uchastniki_old7,profbeauty-expo-2026-official-old7-027,"* ![Image 35](https://static.tildacdn.com/tild3438-6365-4032-b936-373563363436/IMIN__.svg) ООО «Имидж Инвентор» стенд № 61 Компания «Имидж Инвентор» * Это российский производитель, который имеет 22-х летний опыт комплексного оснащения салонов красоты, моностудий, косметологических клиник. * Постоянный партнер франчайзинговый сетей России по поставке профессионального оборудования и мебели. * Мы создаем новые концепции салонов красоты по самым приемлемым ценам на рынке. * IMIN - верный, надежный, твой. [imin.ru](https://www.imin.ru/)",ok,,2026-07-11T20:26:22.242307+00:00,profbeauty-expo-2026-official-archived-participants-signo-v1.0.1,official archived participants page 25–27 March 2026
PROFBEAUTY EXPO 2026,Дотерра,Дотерра,эфирные масла,,,,62,"Event-Холл «ИнфоПространство», Москва",эфирные масла,Doterra производитель эфирных масел терапевтического класса по всему миру.,,http://doterra.com/,,,https://profbeauty-expo.ru/uchastniki_old7,profbeauty-expo-2026-official-old7-028,* ![Image 36](https://static.tildacdn.com/tild6532-3563-4837-b030-393839373535/doterra_logo.svg) Дотерра стенд № 62 Doterra производитель эфирных масел терапевтического класса по всему миру. [doterra.com](http://doterra.com/),ok,,2026-07-11T20:26:22.242307+00:00,profbeauty-expo-2026-official-archived-participants-signo-v1.0.1,official archived participants page 25–27 March 2026
PROFBEAUTY EXPO 2026,АРОМА ДЗЕН,АРОМА ДЗЕН,эфирные масла,,,,63,"Event-Холл «ИнфоПространство», Москва",ароматерапия; эфирные масла,"Арома Дзен - ваш дзен в мире ароматов. AROMA DZEN объединяет ведущие японские компании и передовые технологии в ароматерапии. Мы специализируемся на японской ароматической культуре, существующей более пяти веков, начиная с эпохи Эдо XVII века. Наши партнеры производят эфирные масла исключительно из натуральных компонентов, без синтетики и токсинов, с соблюдением стандартов безопасности Aroma Environment Association of Japan (AEAJ). Каждое масло проходит строгий контроль качества и газовую хроматографию, соответствуя требованиям безопасности Японии и других стран. Производство сырья осуществляется под строгим контролем как в Японии, так и за её пределами, чтобы гарантировать высочайшее качество эфирных масел .",,https://aroma-dzen.ru/,,,https://profbeauty-expo.ru/uchastniki_old7,profbeauty-expo-2026-official-old7-029,"* ![Image 37](https://thb.tildacdn.com/tild6536-3637-4239-b035-623466616661/-/empty/aroma-dzen.jpg) АРОМА ДЗЕН стенд № 63 Арома Дзен - ваш дзен в мире ароматов. AROMA DZEN объединяет ведущие японские компании и передовые технологии в ароматерапии. Мы специализируемся на японской ароматической культуре, существующей более пяти веков, начиная с эпохи Эдо XVII века. Наши партнеры производят эфирные масла исключительно из натуральных компонентов, без синтетики и токсинов, с соблюдением стандартов безопасности Aroma Environment Association of Japan (AEAJ). Каждое масло проходит строгий контроль качества и газовую хроматографию, соответствуя требованиям безопасности Японии и других стран. Производство сырья осуществляется под строгим контролем как в Японии, так и за её пределами, чтобы гарантировать высочайшее качество эфирных масел . [aroma-dzen.ru](https://aroma-dzen.ru/)",ok,,2026-07-11T20:26:22.242307+00:00,profbeauty-expo-2026-official-archived-participants-signo-v1.0.1,official archived participants page 25–27 March 2026
PROFBEAUTY EXPO 2026,COSMOSUITS LLC,COSMOSUITS LLC,"косметика, массажные средства",Россия,,,64-65,"Event-Холл «ИнфоПространство», Москва",косметика; уход за телом,"COSMOSUITS® – российский бренд, сочетающий науку, эстетику и философию ухода. Мы осуществляем полный цикл производства от создания сырья до готовой продукции, используя авторскую технологию холодного экстрагирования с ультразвуковой кавитацией. Более 15 лет мы совершенствуем свои разработки, и сегодня продукцию COSMOSUITS® выбирают опытные массажисты и косметологи по всему миру. Каждый продукт бренда дарит мультисенсорные ощущения, превращая привычный уход за телом и лицом в космический ритуал. COSMOSUITS® – это технологии будущего для красоты, здоровья и гармонии с собой.",,https://cosmosuits.ru/,,,https://profbeauty-expo.ru/uchastniki_old7,profbeauty-expo-2026-official-old7-030,"* ![Image 38](https://static.tildacdn.com/tild3863-6661-4639-a433-326162626165/COSMOSUITS_LLC.svg) COSMOSUITS LLC стенд № 64-65 COSMOSUITS® – российский бренд, сочетающий науку, эстетику и философию ухода. Мы осуществляем полный цикл производства от создания сырья до готовой продукции, используя авторскую технологию холодного экстрагирования с ультразвуковой кавитацией. Более 15 лет мы совершенствуем свои разработки, и сегодня продукцию COSMOSUITS® выбирают опытные массажисты и косметологи по всему миру. Каждый продукт бренда дарит мультисенсорные ощущения, превращая привычный уход за телом и лицом в космический ритуал. COSMOSUITS® – это технологии будущего для красоты, здоровья и гармонии с собой. [cosmosuits.ru](https://cosmosuits.ru/)",ok,,2026-07-11T20:26:22.242307+00:00,profbeauty-expo-2026-official-archived-participants-signo-v1.0.1,official archived participants page 25–27 March 2026
PROFBEAUTY EXPO 2026,IMPULSE DEVICE,IMPULSE DEVICE,оздоровительные приборы,,,,66,"Event-Холл «ИнфоПространство», Москва",приборы для красоты и здоровья,"Компания IMPULSE DEVICE более 10 лет разрабатывает и производит приборы для укрепления здоровья и повышения качества жизни. IMPULSE DEVICE – для тех, кто интересуется новейшими технологиями и полезными гаджетами. Устройства нового поколения созданы для поддержания красоты и продления молодости. Будьте полны сил и энергии.",,https://impulse-device.ru/,,,https://profbeauty-expo.ru/uchastniki_old7,profbeauty-expo-2026-official-old7-031,"* ![Image 39](https://thb.tildacdn.com/tild6430-6634-4939-b163-373131353434/-/empty/IMPULSE_DEVICE__.png) IMPULSE DEVICE стенд № 66 Компания IMPULSE DEVICE более 10 лет разрабатывает и производит приборы для укрепления здоровья и повышения качества жизни. IMPULSE DEVICE – для тех, кто интересуется новейшими технологиями и полезными гаджетами. Устройства нового поколения созданы для поддержания красоты и продления молодости. Будьте полны сил и энергии. [impulse-device.ru](https://impulse-device.ru/)",ok,,2026-07-11T20:26:22.242307+00:00,profbeauty-expo-2026-official-archived-participants-signo-v1.0.1,official archived participants page 25–27 March 2026
PROFBEAUTY EXPO 2026,ООО «КОМПАНИЯ «СТЛ»,КОМПАНИЯ «СТЛ»,"медицинская техника, физиотерапевтические аппараты",Россия,,,69,"Event-Холл «ИнфоПространство», Москва",медицинская техника; физиотерапия,"«Компания «СТЛ» является крупнейшим поставщиком медицинской техники и эффективных физиотерапевтических аппаратов Меркурий, Дельта, Вега и др. на территории Российской Федерации. За 13 лет деятельности, филиалы компании открыты в 10 регионах страны, реализовано более 600 000 аппаратов, вернувших здоровье, красоту и молодость тысячам семей.",,https://stl-comp.ru/,,,https://profbeauty-expo.ru/uchastniki_old7,profbeauty-expo-2026-official-old7-032,"* ![Image 40](https://thb.tildacdn.com/tild3963-3939-4137-b730-653931303530/-/empty/19_stl_1.jpg) ООО «КОМПАНИЯ «СТЛ» стенд № 69 «Компания «СТЛ» является крупнейшим поставщиком медицинской техники и эффективных физиотерапевтических аппаратов Меркурий, Дельта, Вега и др. на территории Российской Федерации. За 13 лет деятельности, филиалы компании открыты в 10 регионах страны, реализовано более 600 000 аппаратов, вернувших здоровье, красоту и молодость тысячам семей. [stl-comp.ru](https://stl-comp.ru/)",ok,,2026-07-11T20:26:22.242307+00:00,profbeauty-expo-2026-official-archived-participants-signo-v1.0.1,official archived participants page 25–27 March 2026
PROFBEAUTY EXPO 2026,«Фотодинамика.ру»,«Фотодинамика.ру»,"фотодинамическое оборудование, препараты для фотодинамической терапии",Россия,,,73,"Event-Холл «ИнфоПространство», Москва",фотодинамическая терапия; оборудование; препараты,"«Фотодинамика.ру» – российский производитель и поставщик оборудования и препаратов для фотодинамической терапии. Мы создаем экосистему ФДТ под ключ: аппараты, препараты, методики, обучение и сервисное сопровождение. Наша цель – сделать фотодинамическую терапию понятной для врачей и доступной по бюджету для клиник разного уровня. Решения «Фотодинамика.ру» помогают клиникам расширять спектр услуг, повышать эффективность и результативность лечения, усиливать конкурентные позиции. Многолетний опыт работы с ФДТ, собственные разработки, а также профессиональное сообщество – Ассоциация врачей фотодинамической терапии – делают компанию надежным партнером для медицинских организаций, внедряющих современные методы лечения.",,https://fotodinamika.ru/,,,https://profbeauty-expo.ru/uchastniki_old7,profbeauty-expo-2026-official-old7-033,"* ![Image 41](https://thb.tildacdn.com/tild6365-3032-4232-a434-633733623161/-/empty/photo.png) «Фотодинамика.ру» стенд № 73 «Фотодинамика.ру» – российский производитель и поставщик оборудования и препаратов для фотодинамической терапии. Мы создаем экосистему ФДТ под ключ: аппараты, препараты, методики, обучение и сервисное сопровождение. Наша цель – сделать фотодинамическую терапию понятной для врачей и доступной по бюджету для клиник разного уровня. Решения «Фотодинамика.ру» помогают клиникам расширять спектр услуг, повышать эффективность и результативность лечения, усиливать конкурентные позиции. Многолетний опыт работы с ФДТ, собственные разработки, а также профессиональное сообщество – Ассоциация врачей фотодинамической терапии – делают компанию надежным партнером для медицинских организаций, внедряющих современные методы лечения. [fotodinamika.ru](https://fotodinamika.ru/)",ok,,2026-07-11T20:26:22.242307+00:00,profbeauty-expo-2026-official-archived-participants-signo-v1.0.1,official archived participants page 25–27 March 2026
PROFBEAUTY EXPO 2026,ПЕРВЫЙ ЖИВОЙ КОЛЛАГЕН,ПЕРВЫЙ ЖИВОЙ КОЛЛАГЕН,"коллаген, эластин",,,,74,"Event-Холл «ИнфоПространство», Москва",нутрикосметика; коллаген,"«Первый живой коллаген» – бренд, занимающий лидирующие позиции в производстве натурального коллагена и продуктов на его основе. Компания создаёт продукцию по особой природоподобной технологии без нагревания. Это позволяет сохранить природную структуру белка и обеспечить максимальную усвояемость организмом. В состав формулы входят: комплекс из трёх типов коллагена (I, II и III); природный эластин для восстановления тканей; 14 микро- и макроэлементов в естественных пропорциях; натуральные компоненты. Ключевые преимущества бренда: высокая усвояемость благодаря особой технологии производства; комплексное действие на организм; большой ассортимент; клинически доказанная эффективность. Результаты применения: упругая кожа и здоровый внешний вид; здоровые суставы и крепкие связки; сильные волосы и крепкие ногти. Качество продукции подтверждено международными стандартами ISO и HACCP, а также сертификатом ХАЛЯЛЬ.",,https://colla-gen.com/,,,https://profbeauty-expo.ru/uchastniki_old7,profbeauty-expo-2026-official-old7-034,"* ![Image 42](https://static.tildacdn.com/tild6163-6663-4665-a633-316430333165/photo.svg) ПЕРВЫЙ ЖИВОЙ КОЛЛАГЕН cтенд № 74 «Первый живой коллаген» – бренд, занимающий лидирующие позиции в производстве натурального коллагена и продуктов на его основе. Компания создаёт продукцию по особой природоподобной технологии без нагревания. Это позволяет сохранить природную структуру белка и обеспечить максимальную усвояемость организмом. В состав формулы входят: * комплекс из трёх типов коллагена (I, II и III); * природный эластин для восстановления тканей; * 14 микро- и макроэлементов в естественных пропорциях; * натуральные компоненты. Ключевые преимущества бренда: * высокая усвояемость благодаря особой технологии производства; * комплексное действие на организм; * большой ассортимент; * клинически доказанная эффективность. Результаты применения: * упругая кожа и здоровый внешний вид; * здоровые суставы и крепкие связки; * сильные волосы и крепкие ногти. Качество продукции подтверждено международными стандартами ISO и HACCP, а также сертификатом ХАЛЯЛЬ. [colla-gen.com](https://colla-gen.com/)",ok,,2026-07-11T20:26:22.242307+00:00,profbeauty-expo-2026-official-archived-participants-signo-v1.0.1,official archived participants page 25–27 March 2026
PROFBEAUTY EXPO 2026,MaxMassage,MaxMassage,"лимфодренажные массажеры, компрессионные аппараты",Россия,,,"76, 77","Event-Холл «ИнфоПространство», Москва",массажное оборудование; компрессионные аппараты,"Max Massage – эксклюзивный поставщик массажеров для лимфодренажа из Южной Кореи. 13 лет успешной торговли компрессионных аппаратов в России и странах ЕАЭС. Миссия компании Max Massage: Помогать людям поддерживать здоровый образ жизни и хорошее самочувствие. Польза лимфодренажного массажа: Для улучшения кровообращения, лимфотока и трофики тканей Расслабление, снятие отёков Укреплению иммунитета, выведению лишней жидкости из организма Уменьшению объёмов тела и повышению упругости кожи. Применение: Процедуры массажа назначают при лечении варикоза, лимфостаза, дистрофии, а также для профилактики тромбоза у лежачих пациентов. Модели из ассортимента магазина Max Massage имеют Регистрационное удостоверение Росздравнадзора",,https://www.maxmassage.ru/,,,https://profbeauty-expo.ru/uchastniki_old7,profbeauty-expo-2026-official-old7-035,"* ![Image 43](https://static.tildacdn.com/tild3733-3466-4734-b435-623864646261/logo_MaxMassage.svg) MaxMassage стенд № 76, 77 Max Massage – эксклюзивный поставщик массажеров для лимфодренажа из Южной Кореи. 13 лет успешной торговли компрессионных аппаратов в России и странах ЕАЭС. Миссия компании Max Massage: Помогать людям поддерживать здоровый образ жизни и хорошее самочувствие. Польза лимфодренажного массажа: * Для улучшения кровообращения, лимфотока и трофики тканей * Расслабление, снятие отёков * Укреплению иммунитета, выведению лишней жидкости из организма * Уменьшению объёмов тела и повышению упругости кожи. Применение: Процедуры массажа назначают при лечении варикоза, лимфостаза, дистрофии, а также для профилактики тромбоза у лежачих пациентов. Модели из ассортимента магазина Max Massage имеют Регистрационное удостоверение Росздравнадзора* [www.maxmassage.ru](https://www.maxmassage.ru/)",ok,,2026-07-11T20:26:22.242307+00:00,profbeauty-expo-2026-official-archived-participants-signo-v1.0.1,official archived participants page 25–27 March 2026
PROFBEAUTY EXPO 2026,Beauty Instrument,Beauty Instrument,косметологическое оборудование,Россия,,,"78, 79, 80","Event-Холл «ИнфоПространство», Москва",косметологическое оборудование,"Крупнейший в России поставщик и производитель косметологического оборудования для салонов красоты, частных косметологов и медицинских центров. Представлено свыше 800 моделей аппаратов: коррекция фигуры; омоложение и подтяжка; эстетика лица; удаление волос; косметологические комбайны. Сертифицированный учебный центр аппаратной косметологии Beauty Instrument: онлайн и оффлайн обучение. Сервисный центр Beauty Instrument: ремонт любого косметологического оборудования.",,https://beautyinstrument.ru/,,,https://profbeauty-expo.ru/uchastniki_old7,profbeauty-expo-2026-official-old7-036,"* ![Image 44](https://static.tildacdn.com/tild6132-3435-4631-a134-653734623039/Beautyinstrument_log.svg) Beauty Instrument стенд № 78, 79, 80 Крупнейший в России поставщик и производитель косметологического оборудования для салонов красоты, частных косметологов и медицинских центров. Представлено свыше 800 моделей аппаратов: * коррекция фигуры; * омоложение и подтяжка; * эстетика лица; * удаление волос; * косметологические комбайны. Сертифицированный учебный центр аппаратной косметологии Beauty Instrument: онлайн и оффлайн обучение. Сервисный центр Beauty Instrument: ремонт любого косметологического оборудования. [beautyinstrument.ru](https://beautyinstrument.ru/)",ok,,2026-07-11T20:26:22.242307+00:00,profbeauty-expo-2026-official-archived-participants-signo-v1.0.1,official archived participants page 25–27 March 2026
PROFBEAUTY EXPO 2026,Альпика,Альпика,"профессиональная косметика, косметологические аппараты",Россия,,,"81, 82, 83","Event-Холл «ИнфоПространство», Москва",профессиональная косметика; косметологические аппараты,"Alpika Cosmetics – российский бренд натуральной липосомальной косметики, базирующийся на научном подходе и использовании экологически чистых растительных компонентов. Разработки в области биотехнологий позволили открыть уникальные носители альпосомы, которые транспортируют полезные вещества в глубинные клеточные структуры, эффективно обогащая кожу и давая полезным веществам усвоиться практически полностью. Бренд выпускает широкий ассортимент профессиональной косметики и косметологические аппараты для салонного применения, широкую линейку косметики для домашнего ухода. Продукция Alpika Cosmetics – единство науки и природы для вашего совершенства!",,https://alpika.ru/,,,https://profbeauty-expo.ru/uchastniki_old7,profbeauty-expo-2026-official-old7-037,"* ![Image 45](https://static.tildacdn.com/tild6462-3836-4439-b037-623231343030/____2.svg) Альпика стенд № 81, 82, 83 Alpika Cosmetics – российский бренд натуральной липосомальной косметики, базирующийся на научном подходе и использовании экологически чистых растительных компонентов. Разработки в области биотехнологий позволили открыть уникальные носители альпосомы, которые транспортируют полезные вещества в глубинные клеточные структуры, эффективно обогащая кожу и давая полезным веществам усвоиться практически полностью. Бренд выпускает широкий ассортимент профессиональной косметики и косметологические аппараты для салонного применения, широкую линейку косметики для домашнего ухода. Продукция Alpika Cosmetics – единство науки и природы для вашего совершенства! [alpika.ru](https://alpika.ru/)",ok,,2026-07-11T20:26:22.242307+00:00,profbeauty-expo-2026-official-archived-participants-signo-v1.0.1,official archived participants page 25–27 March 2026
PROFBEAUTY EXPO 2026,Make U Make,Make U Make,"декоративная косметика, космецевтика",Россия,,,84,"Event-Холл «ИнфоПространство», Москва",декоративная косметика; уходовая косметика,"Бренд MakeUMake – новинка на российском бьюти-рынке. Это косметика создана мужчинами-визажистами и потому идеально воплощает тот образ, в котором любой мужчина хочет увидеть свою красавицу. Рецепт макияжа мужскими глазами: мягкий и женственный, натуральный и свежий образ. Устойчивые текстуры, которые держатся в течение всего дня – то, что необходимо современной активной женщине. Эксклюзивные и дорогие оттенки продуктов, безопасные и ухаживающие формулы – самое важное для нас, это здоровье вашей кожи. В ассортименте бренда декоративная косметика и уходовая космецевтика класса Premium, где каждый продукт – абсолютный must have в арсенале красоты любой женщины.",,https://makeumake.ru/,,,https://profbeauty-expo.ru/uchastniki_old7,profbeauty-expo-2026-official-old7-038,"* ![Image 46](https://static.tildacdn.com/tild3966-3366-4363-b735-643964666665/PINK_LOGO_1.svg) Make U Make стенд № 84 Бренд MakeUMake – новинка на российском бьюти-рынке. Это косметика создана мужчинами-визажистами и потому идеально воплощает тот образ, в котором любой мужчина хочет увидеть свою красавицу. Рецепт макияжа мужскими глазами: мягкий и женственный, натуральный и свежий образ. Устойчивые текстуры, которые держатся в течение всего дня – то, что необходимо современной активной женщине. Эксклюзивные и дорогие оттенки продуктов, безопасные и ухаживающие формулы – самое важное для нас, это здоровье вашей кожи. В ассортименте бренда декоративная косметика и уходовая космецевтика класса Premium, где каждый продукт – абсолютный must have в арсенале красоты любой женщины. [makeumake.ru](https://makeumake.ru/)",ok,,2026-07-11T20:26:22.242307+00:00,profbeauty-expo-2026-official-archived-participants-signo-v1.0.1,official archived participants page 25–27 March 2026
PROFBEAUTY EXPO 2026,EstePlaza,EstePlaza,"инъекционные препараты, космецевтика",,,,"85, 86","Event-Холл «ИнфоПространство», Москва",инъекционная косметология; космецевтика,"Leistern – производитель линейки препаратов для инъекционной косметологии и космецевтических средств для профессионального ухода за кожей лица и тела. Leistern развивает два основных направления: Leistern Pharmaceuticals – препараты серии NUCLEOFORM на основе ПДРН (полидезоксирибонуклеотидов) для биорепарации кожи. Leistern Cosmetics – космецевтика с уникальными ингредиентами и тщательно подобранным составом. Leistern – это выбор опытных косметологов, дерматологов и трихологов, это инновационный инструмент для специалистов эстетической медицины.",,http://esteplaza.com/,,,https://profbeauty-expo.ru/uchastniki_old7,profbeauty-expo-2026-official-old7-039,"* ![Image 47](https://thb.tildacdn.com/tild3534-6365-4561-a562-323366626436/-/empty/logo-.png) EstePlaza стенд № 85, 86 Leistern – производитель линейки препаратов для инъекционной косметологии и космецевтических средств для профессионального ухода за кожей лица и тела. Leistern развивает два основных направления: * Leistern Pharmaceuticals – препараты серии NUCLEOFORM на основе ПДРН (полидезоксирибонуклеотидов) для биорепарации кожи. * Leistern Cosmetics – космецевтика с уникальными ингредиентами и тщательно подобранным составом. Leistern – это выбор опытных косметологов, дерматологов и трихологов, это инновационный инструмент для специалистов эстетической медицины. [esteplaza.com](http://esteplaza.com/)",ok,,2026-07-11T20:26:22.242307+00:00,profbeauty-expo-2026-official-archived-participants-signo-v1.0.1,official archived participants page 25–27 March 2026
PROFBEAUTY EXPO 2026,Nuuma,Nuuma,одноразовые простыни,,,,87,"Event-Холл «ИнфоПространство», Москва",расходные материалы,"NUUMA — это одноразовые простыни из прочного материала CREATEX® с высокими защитными свойствами и широкой областью применения, которые покоряют своими яркими красками, эстетичностью и комфортом. В каждом слое наших изделий — уют и красота, стиль и комфорт. Мы не ищем компромисс между красотой и качеством и предлагаем нашим клиентам наслаждаться NUUMA в своём рабочем кабинете или у себя дома.",,https://nuuma.ru/,,,https://profbeauty-expo.ru/uchastniki_old7,profbeauty-expo-2026-official-old7-040,"* ![Image 48](https://thb.tildacdn.com/tild6165-3638-4663-b861-323562666533/-/empty/Nuuma.jpg) Nuuma стенд № 87 NUUMA — это одноразовые простыни из прочного материала CREATEX® с высокими защитными свойствами и широкой областью применения, которые покоряют своими яркими красками, эстетичностью и комфортом. В каждом слое наших изделий — уют и красота, стиль и комфорт. Мы не ищем компромисс между красотой и качеством и предлагаем нашим клиентам наслаждаться NUUMA в своём рабочем кабинете или у себя дома. [nuuma.ru](https://nuuma.ru/)",ok,,2026-07-11T20:26:22.242307+00:00,profbeauty-expo-2026-official-archived-participants-signo-v1.0.1,official archived participants page 25–27 March 2026
PROFBEAUTY EXPO 2026,MESOREAL,MESOREAL,косметологические препараты,,,,88,"Event-Холл «ИнфоПространство», Москва",эстетическая медицина; препараты,"Mesoreal — профессиональная косметология, которой доверяют специалисты. С 1999 года Mesoreal выстраивает экосистему эстетической медицины, где клиническая практика, профессиональное обучение и поставка сертифицированных препаратов работают как единое целое. Нас выбирают врачи-косметологи и клиники, которым важны безопасность, прогнозируемый результат и уверенность в каждом профессиональном решении.",,https://mesoreal.ru/,,,https://profbeauty-expo.ru/uchastniki_old7,profbeauty-expo-2026-official-old7-041,"* ![Image 49](https://static.tildacdn.com/tild3761-3037-4163-b565-356464306137/MESOREAL__.svg) MESOREAL стенд № 88 Mesoreal — профессиональная косметология, которой доверяют специалисты. С 1999 года Mesoreal выстраивает экосистему эстетической медицины, где клиническая практика, профессиональное обучение и поставка сертифицированных препаратов работают как единое целое. Нас выбирают врачи-косметологи и клиники, которым важны безопасность, прогнозируемый результат и уверенность в каждом профессиональном решении. [mesoreal.ru](https://mesoreal.ru/) ![Image 50](https://static.tildacdn.com/tild3266-6663-4239-b766-646166623662/Bioformula.svg) ![Image 51](https://static.tildacdn.com/tild3336-3361-4433-b836-636532316238/Vita_Estetic.svg) ![Image 52](https://static.tildacdn.com/tild3738-6538-4337-b737-303730393533/Biotekne.svg)",ok,,2026-07-11T20:26:22.242307+00:00,profbeauty-expo-2026-official-archived-participants-signo-v1.0.1,official archived participants page 25–27 March 2026
PROFBEAUTY EXPO 2026,FaceForm,FaceForm,косметологическое оборудование,Россия,,,89,"Event-Холл «ИнфоПространство», Москва",косметологическое оборудование,"FaceForm – надежный поставщик косметологического оборудования. Наша компания начала свою деятельность с обучающего центра и выросла в большую компанию. За короткое время нашей фирме удалось занять лидирующую позицию в сфере косметологического оборудования и заявить о себе, как о надежном партнере для развития бизнеса. Мы рады иметь дело с лучшими марками индустрии красоты: омоложение лица, коррекция фигуры, лазерная эпиляция и т. д. Мы помогаем оснащать салоны красоты качественным оборудованием последнего поколения. Отлаженный процесс взаимодействия с клиентами обеспечивает офис, который находится в Москве. faceformmaster",,,,,https://profbeauty-expo.ru/uchastniki_old7,profbeauty-expo-2026-official-old7-042,"* ![Image 53](https://static.tildacdn.com/tild3162-3563-4636-b831-663563653766/FaceForm_logo.svg) FaceForm стенд № 89 FaceForm – надежный поставщик косметологического оборудования. Наша компания начала свою деятельность с обучающего центра и выросла в большую компанию. За короткое время нашей фирме удалось занять лидирующую позицию в сфере косметологического оборудования и заявить о себе, как о надежном партнере для развития бизнеса. Мы рады иметь дело с лучшими марками индустрии красоты: омоложение лица, коррекция фигуры, лазерная эпиляция и т. д. Мы помогаем оснащать салоны красоты качественным оборудованием последнего поколения. Отлаженный процесс взаимодействия с клиентами обеспечивает офис, который находится в Москве. [faceformmaster](https://t.me/faceformmaster/1)",ok,website,2026-07-11T20:26:22.242307+00:00,profbeauty-expo-2026-official-archived-participants-signo-v1.0.1,official archived participants page 25–27 March 2026
