event_name,company_name,source_name,country,city,address,stand,pavilion,rubrics,product_notes,brands,website,public_email,public_phone,source_url,exhibitor_id,evidence_snippet,parse_status,missing_fields,scraped_at,parser_version
EcoGorodExpo / ZOZH-Expo 2026,"ООО НПФ ""Био Тон""","ООО НПФ ""Био Тон""",,,,A20,,,"Научно- производственная фирма «БиоТон» – российская фармацевтическая компания – основана в 1992 году. Основной специализацией фирмы являются производство и реализация высокоэффективных энтеросорбентов в таблетках на основе лигнина гидролизного (продукта переработки целлюлозы) Энтегнин® и Энтегнин-Н®. Препараты из лигнина являются универсальным детоксикационным средством и применяются при различных интоксикациях организма: • первой помощи при пищевых отравлениях, кишечных инфекциях, • для быстрого устранения симптомов пищевой и лекарственной аллергии, • для снижения уровня холестерина при атеросклерозе, • для профилактики интоксикаций у работников вредных производств. За свою 30-летнюю деятельность специалистами фирмы были проведены исследования по разработке новой, более удобной и перспективной формы энтеросорбентов на основе лигнина в таблетках, так как раньше лигнин выпускался только в виде порошка, поэтому его было неудобно дозировать и принимать.",,https://www.bioton.ru/; https://entegnin.ru/,,,https://zozhexpo.ru/catalog/#li_title__1775637185224,1775637185224,"Научно- производственная фирма «БиоТон» – российская фармацевтическая компания – основана в 1992 году. Основной специализацией фирмы являются производство и реализация высокоэффективных энтеросорбентов в таблетках на основе лигнина гидролизного (продукта переработки целлюлозы) Энтегнин® и Энтегнин-Н®. Препараты из лигнина являются универсальным детоксикационным средством и применяются при различных интоксикациях организма: • первой помощи при пищевых отравлениях, кишечных инфекциях, • для быстрого устранения симптомов пищевой и лекарственной аллергии, • для снижения уровня холестерина при атеросклерозе, • для профилактики интоксикаций у работников вредных производств. За свою 30-летнюю деяте",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,БЕЛЬЧОНОК,БЕЛЬЧОНОК,,,,R26,,,"Belchonok вкус настоящего счастья! Добро пожаловать в наш уютный мир, где нет места лишнему сахару, консервантам или искусственным вкусам - только 100% natural радость! У нас вы найдете: Ягоды и фрукты в йогурте или шоколаде. Отборные орехи и кофе в бельгийском шоколаде или йогурте. Ягоды Бережной сушки без сахара Клюква, крыжовник, вишня, ревень, тыква, клубника. Мы бережно покрываем каждую начинку шоколадом и йогуртом, чтобы подчеркнуть, а не перебить, ее истинный вкус. Наши десерты сделаны только из натуральных ингредиентов.",,https://vk.com/belchonok_ru,,,https://zozhexpo.ru/catalog/#li_title__1776183347446,1776183347446,"Belchonok вкус настоящего счастья! Добро пожаловать в наш уютный мир, где нет места лишнему сахару, консервантам или искусственным вкусам - только 100% natural радость! У нас вы найдете: Ягоды и фрукты в йогурте или шоколаде. Отборные орехи и кофе в бельгийском шоколаде или йогурте. Ягоды Бережной сушки без сахара Клюква, крыжовник, вишня, ревень, тыква, клубника. Мы бережно покрываем каждую начинку шоколадом и йогуртом, чтобы подчеркнуть, а не перебить, ее истинный вкус. Наши десерты сделаны только из натуральных ингредиентов.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,BASIS GENOMIC GROUP,BASIS GENOMIC GROUP,,,,A18,,,"Генетические исследования. Генетическое тестирование – эффективный инструмент для построения персональных программ профилактики, лечения и управления рисками заболеваний/ Мы предлагаем Базовые и Таргетные генетические тесты. Базовый генетический тест – это исследование комплекса генов по определенному направлению, например, Косметология или Диетология. Таргетные генетические тесты предназначены для решения узконаправленных задач – например, для оценки рисков развития сахарного диабета второго типа.",,https://basisgg.ru/,,,https://zozhexpo.ru/catalog/#li_title__1775826135415,1775826135415,"Генетические исследования. Генетическое тестирование – эффективный инструмент для построения персональных программ профилактики, лечения и управления рисками заболеваний/ Мы предлагаем Базовые и Таргетные генетические тесты. Базовый генетический тест – это исследование комплекса генов по определенному направлению, например, Косметология или Диетология. Таргетные генетические тесты предназначены для решения узконаправленных задач – например, для оценки рисков развития сахарного диабета второго типа.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,BIO NUTRITION,BIO NUTRITION,,,,R04,,,"Bio Nutrition – сила природы для Вас! Производитель биологически активных добавок и витаминов. Наша цель - Ваше благополучие и легкость в движении и мы знаем, как этого добиться! В ассортимент продуктов входит: - комплекс витаминов для кожи, волос и ногтей, восстанавливает и укрепляет структуру волос и ногтей, предотвращает преждевременное старение кожи; - пиколинат хрома – нормализует обмен веществ, подавляет тягу к сладкому, способствует похудению, поддерживает уровень сахара в крови; - глюкозамин хондроитин МСМ – увеличивает подвижность суставов, уменьшая их износ, снимает воспаления и уменьшает боль. Каждый продукт проходит контроль качества на всех этапах производства, используем лучшее сырье. В наличии есть все международные сертификаты (GMP, HACCP, ISO)",,https://bionutritionlab.ru/,,,https://zozhexpo.ru/catalog/#li_title__1775826507227,1775826507227,"Bio Nutrition – сила природы для Вас! Производитель биологически активных добавок и витаминов. Наша цель - Ваше благополучие и легкость в движении и мы знаем, как этого добиться! В ассортимент продуктов входит: - комплекс витаминов для кожи, волос и ногтей, восстанавливает и укрепляет структуру волос и ногтей, предотвращает преждевременное старение кожи; - пиколинат хрома – нормализует обмен веществ, подавляет тягу к сладкому, способствует похудению, поддерживает уровень сахара в крови; - глюкозамин хондроитин МСМ – увеличивает подвижность суставов, уменьшая их износ, снимает воспаления и уменьшает боль. Каждый продукт проходит контроль качества на всех этапах производства, используем лучшее",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,вода ВЕЛЬМИ,вода ВЕЛЬМИ,,,,C07,,,"Сегодня вода «Вельми» — это не просто продукт, а результат стремления к качеству и заботы о здоровье людей. Компания стала партнёром представителей различных сфер деятельности: от спортивных организаций до авиационной промышленности. Наша команда активно участвует в проектах, связанных с поддержкой гостиничного бизнеса, благотворительных организаций, сельскохозяйственной деятельности и производства безалкогольных напитков. Вода «Вельми» — это символ природной чистоты и заботы о будущем. Она напоминает о том, что природа дарит нам всё необходимое для жизни, и наша задача — сохранить это богатство для будущих поколений.",,https://water-velmi.ru/,,,https://zozhexpo.ru/catalog/#li_title__1775583222023,1775583222023,"Сегодня вода «Вельми» — это не просто продукт, а результат стремления к качеству и заботы о здоровье людей. Компания стала партнёром представителей различных сфер деятельности: от спортивных организаций до авиационной промышленности. Наша команда активно участвует в проектах, связанных с поддержкой гостиничного бизнеса, благотворительных организаций, сельскохозяйственной деятельности и производства безалкогольных напитков. Вода «Вельми» — это символ природной чистоты и заботы о будущем. Она напоминает о том, что природа дарит нам всё необходимое для жизни, и наша задача — сохранить это богатство для будущих поколений.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,VIMAVITA,VIMAVITA,,,,B20,,,"Компания ""Система-БиоТехнологии"" / бренд «ВИМАВИТА»® — это инновационный подход к здоровью, основанный на силе природы. Специалисты компании используют уникальную запатентованную технологию получения наноразмерных комплексов биоактивных веществ из натурального сырья. Это позволяет создавать продукты питания нового поколения: безопасные, без побочных эффектов и с максимальной эффективностью. Главная философия «ВИМАВИТА» — оздоровление через питание. Более 300 разработанных рецептур и глубокая экспертиза в направлении использования гумино-фульвовых веществ помогают организму самостоятельно справляться с возрастными и хроническими проблемами. Миссия бренда «ВИМАВИТА» — доказать, что с правильным питанием можно обойтись без обилия лекарств, наслаждаясь долгой и активной жизнью в полной мере.",,https://vimavita.ru/,,,https://zozhexpo.ru/catalog/#li_title__1775038050372,1775038050372,"Компания ""Система-БиоТехнологии"" / бренд «ВИМАВИТА»® — это инновационный подход к здоровью, основанный на силе природы. Специалисты компании используют уникальную запатентованную технологию получения наноразмерных комплексов биоактивных веществ из натурального сырья. Это позволяет создавать продукты питания нового поколения: безопасные, без побочных эффектов и с максимальной эффективностью. Главная философия «ВИМАВИТА» — оздоровление через питание. Более 300 разработанных рецептур и глубокая экспертиза в направлении использования гумино-фульвовых веществ помогают организму самостоятельно справляться с возрастными и хроническими проблемами. Миссия бренда «ВИМАВИТА» — доказать, что с правильны",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,VITAMIN TIME Пастила без сахара,VITAMIN TIME Пастила без сахара,,,,A04,,,"VITAMIN TIME — компания, создающая полезные сладости из фруктов и ягод. В ассортименте — натуральная пастила и фруктовые чипсы без лишнего сахара и искусственных добавок. Бренд объединяет вкус и заботу о здоровье, предлагая современные гастрономические решения для подарков, корпоративных наборов и повседневного удовольствия. VITAMIN TIME — это сладости, которыми можно наслаждаться с пользой!",,https://vitamin-time.com/,,,https://zozhexpo.ru/catalog/#li_title__1775826668469,1775826668469,"VITAMIN TIME — компания, создающая полезные сладости из фруктов и ягод. В ассортименте — натуральная пастила и фруктовые чипсы без лишнего сахара и искусственных добавок. Бренд объединяет вкус и заботу о здоровье, предлагая современные гастрономические решения для подарков, корпоративных наборов и повседневного удовольствия. VITAMIN TIME — это сладости, которыми можно наслаждаться с пользой!",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,VERTERA,VERTERA,,,,D14,,,"Vertera — международная компания, основанная в 2005 году, специализирующаяся на производстве продуктов для здоровья, функционального питания и косметологии на основе бурых морских водорослей (ламинарии). Компания использует собственное производство и запатентованные технологии, работает по модели прямых продаж и представлена в более чем 50 странах",,,,,https://zozhexpo.ru/catalog/#li_title__1775632004641,1775632004641,"Vertera — международная компания, основанная в 2005 году, специализирующаяся на производстве продуктов для здоровья, функционального питания и косметологии на основе бурых морских водорослей (ламинарии). Компания использует собственное производство и запатентованные технологии, работает по модели прямых продаж и представлена в более чем 50 странах",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,GREEN LEAF-ЭКО,GREEN LEAF-ЭКО,,,,R07,,,"Корпорация Greenleaf ЭКО продукты повседневного спроса для дома! Больше 5000 тыс. наименований продукта! Greenleaf – это не просто бренд, это манифест осознанного выбора, призыв к действию, объединяющий тех, кто мечтает о чистом, здоровом будущем. Эко-упаковка: наши продукты создаются с заботой о природе — упаковка подлежит переработке или биоразлагается. Greenleaf — китайская корпорация, специализирующаяся на экологичной продукции (косметика, бытовая химия, товары для дома), выпускающая товары под собственными брендами. Основные бренды: iLife (бытовая химия, гигиена), Sealuxe (премиум-косметика), Carich (уход за кожей), Kardli, Nilrich, Chanery, Green-Pai и Easy-Love. Продукция отличается натуральными составами и доступными ценами",,https://greenleaf-global.com/,,,https://zozhexpo.ru/catalog/#li_title__1775036686757,1775036686757,"Корпорация Greenleaf ЭКО продукты повседневного спроса для дома! Больше 5000 тыс. наименований продукта! Greenleaf – это не просто бренд, это манифест осознанного выбора, призыв к действию, объединяющий тех, кто мечтает о чистом, здоровом будущем. Эко-упаковка: наши продукты создаются с заботой о природе — упаковка подлежит переработке или биоразлагается. Greenleaf — китайская корпорация, специализирующаяся на экологичной продукции (косметика, бытовая химия, товары для дома), выпускающая товары под собственными брендами. Основные бренды: iLife (бытовая химия, гигиена), Sealuxe (премиум-косметика), Carich (уход за кожей), Kardli, Nilrich, Chanery, Green-Pai и Easy-Love. Продукция отличается н",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,ДоТерра и Ароманота с Юлией Антоновой,ДоТерра и Ароманота с Юлией Антоновой,,,,R01,,,"Натуральные, высокого качества Эфирные масла терапевтического класса и БАДы, для улучшения здоровья, благополучия, поддержки иммунитета и продолжительности жизни! Вся продукция ориентирована на людей, стремящихся к здоровому образу жизни и естественным способам ухода.",,,,,https://zozhexpo.ru/catalog/#li_title__1775036995759,1775036995759,"Натуральные, высокого качества Эфирные масла терапевтического класса и БАДы, для улучшения здоровья, благополучия, поддержки иммунитета и продолжительности жизни! Вся продукция ориентирована на людей, стремящихся к здоровому образу жизни и естественным способам ухода.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,ELEXIUM / ROZAMIMOZA,ELEXIUM / ROZAMIMOZA,,,,A20,,,"Высокоэффективная натуральная косметика Elexium cosmetics и RozaMimoza cosmetics Санкт-Петербург. Абсолютно натуральная, уникальная, высокоэффективная косметика по уходу за лицом на основе масла ладана (франкинсенс), не эфирного! Средствам нет аналогов, косметику на масле ладана больше никто не производит. Средства обладают поистине чудесными свойствами на кожу: убирают пигментацию, работают с морщинами, серьезными несовершенствами кожи, прыщиками, акне, куперозом. Собственное производство ведется с 2018 года в Санкт-Петербурге. Вся косметика брендов выпускается в экологичной упаковке, на производстве мы придерживаемся принципов «разумного потребления», сдаем на переработку производственный мусор, в том числе пластик.",,https://vk.com/elexium,,,https://zozhexpo.ru/catalog/#li_title__1775826841920,1775826841920,"Высокоэффективная натуральная косметика Elexium cosmetics и RozaMimoza cosmetics Санкт-Петербург. Абсолютно натуральная, уникальная, высокоэффективная косметика по уходу за лицом на основе масла ладана (франкинсенс), не эфирного! Средствам нет аналогов, косметику на масле ладана больше никто не производит. Средства обладают поистине чудесными свойствами на кожу: убирают пигментацию, работают с морщинами, серьезными несовершенствами кожи, прыщиками, акне, куперозом. Собственное производство ведется с 2018 года в Санкт-Петербурге. Вся косметика брендов выпускается в экологичной упаковке, на производстве мы придерживаемся принципов «разумного потребления», сдаем на переработку производственный ",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,EGENY,EGENY,,,,R24,,,"EGENY — инновационная российская компания, которая создаёт высококачественную продукцию с акцентом на красоту, здоровье и энергию. Премиальные пищевые добавки для тех, кто ценит результат: пищевой коллаген, магний таурат и янтарная кислота— для всех, кто живёт активно. Только натуральные ингредиенты. Полная сертификация. Партнёры бренда — ведущие корпорации, клиники эстетической медицины и сетевые компании, которые выбирают качество осознанно. EGENY — премиальный стандарт заботы о себе.",,https://egeny.ru/,,,https://zozhexpo.ru/catalog/#li_title__1776438931097,1776438931097,"EGENY — инновационная российская компания, которая создаёт высококачественную продукцию с акцентом на красоту, здоровье и энергию. Премиальные пищевые добавки для тех, кто ценит результат: пищевой коллаген, магний таурат и янтарная кислота— для всех, кто живёт активно. Только натуральные ингредиенты. Полная сертификация. Партнёры бренда — ведущие корпорации, клиники эстетической медицины и сетевые компании, которые выбирают качество осознанно. EGENY — премиальный стандарт заботы о себе.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,ЖИВИЯ,ЖИВИЯ,,,,C12,,,"Бренд ЖИВИЯ в лице Елены Урпиной — травницы с 20-летним опытом и косметолога — предлагает высокоэффективные и полностью натуральные: - Лечебные кремы при суставных и кожных заболеваниях, которые подходят для использования с 1 годика. Рецептуры разработаны группой ученых-биологов. - Сыворотки для волос от выпадения, для роста, для восстановления и укрепления структуры волоса по всей длине, для защиты от ломкости, секущихся кончиков, седины. - Травяные сборы и комплексы, которые решают разнообразные задачи по здоровью, профилактике заболеваний. Травы собираются вручную в экологически чистых местах вдали от промышленных предприятий. Каждая позиция в ассортименте — это результат и опыт работы врачей-фитотерапевтов, учёных-биологов, лучших травников России.",,https://jivia.ru/,,,https://zozhexpo.ru/catalog/#li_title__1775036481094,1775036481094,"Бренд ЖИВИЯ в лице Елены Урпиной — травницы с 20-летним опытом и косметолога — предлагает высокоэффективные и полностью натуральные: - Лечебные кремы при суставных и кожных заболеваниях, которые подходят для использования с 1 годика. Рецептуры разработаны группой ученых-биологов. - Сыворотки для волос от выпадения, для роста, для восстановления и укрепления структуры волоса по всей длине, для защиты от ломкости, секущихся кончиков, седины. - Травяные сборы и комплексы, которые решают разнообразные задачи по здоровью, профилактике заболеваний. Травы собираются вручную в экологически чистых местах вдали от промышленных предприятий. Каждая позиция в ассортименте — это результат и опыт работы вр",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,VITAL WATER,VITAL WATER,,,,C04,,,"VITAL WATER в течение 21 года производят серию структуризаторов воды, которые мгновенно меняют структуру и повышают энергетику любой воды и водосодержащих жидкостей, способствуя улучшению состояния организма и увеличению биодоступности препаратов и БАД. Структуризаторы «VITAL WATER» используют около 200 000 человек в России и еще 12 странах мира. Также структуризаторы применяют в пищевой промышленности, строительстве коттеджей и МКД, приготовлении питьевой воды, учреждениях ЗОЖ : фитнес-центры, массажные кабинеты, косметологические учреждения.",,https://vitalwater.ru/,,,https://zozhexpo.ru/catalog/#li_title__1775034117896,1775034117896,"VITAL WATER в течение 21 года производят серию структуризаторов воды, которые мгновенно меняют структуру и повышают энергетику любой воды и водосодержащих жидкостей, способствуя улучшению состояния организма и увеличению биодоступности препаратов и БАД. Структуризаторы «VITAL WATER» используют около 200 000 человек в России и еще 12 странах мира. Также структуризаторы применяют в пищевой промышленности, строительстве коттеджей и МКД, приготовлении питьевой воды, учреждениях ЗОЖ : фитнес-центры, массажные кабинеты, косметологические учреждения.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,Ферма М2,Ферма М2,,,,A02,,,"Сертифицированное органическое фермерское хозяйство. В основе хозяйства лежит полное отсутствие пестицидов и синтетических удобрений в почве, а также строжайший запрет на использование гормонов и антибиотиков в рационе животных. Особое внимание уделяется бережному и доброжелательному отношению к животным, уважению к покупателям и сотрудникам. Органика – это не только полезные продукты, это жизненная позиция, которая заключается в гармоничном и бережном взаимодействии с людьми, растениями и животными. Сеть из 8-ми ресторанов и магазинов М2 Органик Клуб, где представлена продукция собственного производства, отмеченная сертификатами Органик Рост и Евролист.",,https://ferma-m2.ru/?ysclid=mnd1t22ede273232721,,,https://zozhexpo.ru/catalog/#li_title__1775029747575,1775029747575,"Сертифицированное органическое фермерское хозяйство. В основе хозяйства лежит полное отсутствие пестицидов и синтетических удобрений в почве, а также строжайший запрет на использование гормонов и антибиотиков в рационе животных. Особое внимание уделяется бережному и доброжелательному отношению к животным, уважению к покупателям и сотрудникам. Органика – это не только полезные продукты, это жизненная позиция, которая заключается в гармоничном и бережном взаимодействии с людьми, растениями и животными. Сеть из 8-ми ресторанов и магазинов М2 Органик Клуб, где представлена продукция собственного производства, отмеченная сертификатами Органик Рост и Евролист.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,ВетЕвроФарм,ВетЕвроФарм,,,,B15,,,"Научный подход к здоровью суставов, проверенный на практике. На стенде — «Артро-Питание», жидкий комплекс из глюкозамина, хондроитина, МСМ и двух видов гиалуроновой кислоты. Редкое сочетание компонентов в одной формуле обеспечивает высокую биодоступность благодаря жидкой форме. За разработкой — многолетний опыт в области восстановления опорно-двигательного аппарата у животных, который теперь помогает людям сохранять активность. Посетители смогут познакомиться с продуктом, задать вопросы и оценить возможности новой линейки БАД. И конечно приобрести нашу уникальную разработку на специальных условиях.",,https://www.vetevrofarm.ru/,,,https://zozhexpo.ru/catalog/#li_title__1775034916006,1775034916006,"Научный подход к здоровью суставов, проверенный на практике. На стенде — «Артро-Питание», жидкий комплекс из глюкозамина, хондроитина, МСМ и двух видов гиалуроновой кислоты. Редкое сочетание компонентов в одной формуле обеспечивает высокую биодоступность благодаря жидкой форме. За разработкой — многолетний опыт в области восстановления опорно-двигательного аппарата у животных, который теперь помогает людям сохранять активность. Посетители смогут познакомиться с продуктом, задать вопросы и оценить возможности новой линейки БАД. И конечно приобрести нашу уникальную разработку на специальных условиях.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,Вита-Стандарт,Вита-Стандарт,,,,D07,,,"Российский производитель БАДов и комплексных пищевых добавок премиум качества в среднем ценовом сегменте. С 2016г производит продукцию под своим брендом и предоставляет услуги контрактного производства для малого, среднего и крупного бизнеса.",,https://vitastandart.com/,,,https://zozhexpo.ru/catalog/#li_title__1775035112744,1775035112744,"Российский производитель БАДов и комплексных пищевых добавок премиум качества в среднем ценовом сегменте. С 2016г производит продукцию под своим брендом и предоставляет услуги контрактного производства для малого, среднего и крупного бизнеса.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,Влюбленная Маруся,Влюбленная Маруся,,,,B10,,,"Экологически чистые продукты и травяные сборы от «Влюблённой Маруси» В основе бренда «Влюблённая Маруся» — стремление создавать экологически чистые продукты и травяные сборы с понятным составом, природной пользой и выразительным вкусом. Все травы, используемые в производстве, собираются вручную на Алтае. Внимание уделяется каждому этапу: от выбора сырья до готового продукта, чтобы сохранить естественные свойства ингредиентов, их ценность и натуральный вкус. Такой подход отражает философию бренда, в которой чистота продукта, его польза и вкус рассматриваются как единое целое. Именно поэтому продукция «Влюблённой Маруси» строится на уважении к сырью, продуманном составе и бережной работе с природными компонентами. «Влюбленная Маруся» — это больше, чем просто бренд. Это философия заботы о здоровье, уважения к природе и стремления к гармоничной и осознанной жизни.",,https://marusyainlove.ru/marusya_in_love,,,https://zozhexpo.ru/catalog/#li_title__1775035347002,1775035347002,"Экологически чистые продукты и травяные сборы от «Влюблённой Маруси» В основе бренда «Влюблённая Маруся» — стремление создавать экологически чистые продукты и травяные сборы с понятным составом, природной пользой и выразительным вкусом. Все травы, используемые в производстве, собираются вручную на Алтае. Внимание уделяется каждому этапу: от выбора сырья до готового продукта, чтобы сохранить естественные свойства ингредиентов, их ценность и натуральный вкус. Такой подход отражает философию бренда, в которой чистота продукта, его польза и вкус рассматриваются как единое целое. Именно поэтому продукция «Влюблённой Маруси» строится на уважении к сырью, продуманном составе и бережной работе с при",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,ketolifestyle,ketolifestyle,,,,D11,,,"Производство и продажа БАД Наша цель — предоставить лучший ассортимент продуктов, товаров для здоровья, витаминов и добавок премиум-класса, здоровую пищу, спортивное питание и все остальное, что вам нужно для здорового и счастливого образа жизни.",,https://ketolifestyle.ru/,,,https://zozhexpo.ru/catalog/#li_title__1775827170364,1775827170364,"Производство и продажа БАД Наша цель — предоставить лучший ассортимент продуктов, товаров для здоровья, витаминов и добавок премиум-класса, здоровую пищу, спортивное питание и все остальное, что вам нужно для здорового и счастливого образа жизни.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,Ферма Ляшенко С.Н.,Ферма Ляшенко С.Н.,,,,D11,,,"«К(Ф)Х Ляшенко С.Н. — натуральные продукты для осознанного питания. Производим сыры (козий, овечий, коровий) и кисломолочную продукцию: йогурты, ряженку, кефир, творог, сыворотку — из цельного молока без добавок, консервантов и ГМО. Отдельное направление — суперфуд витграсс, ценимый диетологами, нутрициологами и людьми с духовными практиками. Экологично и с любовью. Приходите пробовать здоровье на вкус!»",,https://xn----7sboczeemkm6b2c4e.xn--p1ai/,,,https://zozhexpo.ru/catalog/#li_title__1775830899917,1775830899917,"«К(Ф)Х Ляшенко С.Н. — натуральные продукты для осознанного питания. Производим сыры (козий, овечий, коровий) и кисломолочную продукцию: йогурты, ряженку, кефир, творог, сыворотку — из цельного молока без добавок, консервантов и ГМО. Отдельное направление — суперфуд витграсс, ценимый диетологами, нутрициологами и людьми с духовными практиками. Экологично и с любовью. Приходите пробовать здоровье на вкус!»",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
